StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,20,2012-12-19,10-20m,Ammonium_mgm3,2.1010049999999993
Rottnest Island,-32,115.4167,20,2012-12-19,10-20m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,0,2013-01-25,0-5m,Ammonium_mgm3,0.14006699999999997
Rottnest Island,-32,115.4167,0,2013-01-25,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-01-25,5-10m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,10,2013-01-25,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2013-01-25,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2013-01-25,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2013-02-21,0-5m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,0,2013-02-21,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-02-21,5-10m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,10,2013-02-21,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2013-02-21,10-20m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,20,2013-02-21,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2013-03-21,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2013-03-21,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-03-21,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2013-03-21,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2013-03-21,10-20m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,20,2013-03-21,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2013-04-23,0-5m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,0,2013-04-23,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2013-04-23,5-10m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,10,2013-04-23,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2013-04-23,10-20m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,20,2013-04-23,10-20m,Nitrate_mgm3,4.202009999999999
Rottnest Island,-32,115.4167,0,2013-05-17,0-5m,Ammonium_mgm3,1.6808039999999995
Rottnest Island,-32,115.4167,0,2013-05-17,0-5m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,10,2013-05-17,5-10m,Ammonium_mgm3,2.9414069999999994
Rottnest Island,-32,115.4167,10,2013-05-17,5-10m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,20,2013-05-17,10-20m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,20,2013-05-17,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2013-07-12,0-5m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,0,2013-07-12,0-5m,Nitrate_mgm3,5.602679999999999
Rottnest Island,-32,115.4167,10,2013-07-12,5-10m,Ammonium_mgm3,0.9804689999999999
Rottnest Island,-32,115.4167,10,2013-07-12,5-10m,Nitrate_mgm3,4.202009999999999
Rottnest Island,-32,115.4167,20,2013-07-12,10-20m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,20,2013-07-12,10-20m,Nitrate_mgm3,4.202009999999999
Rottnest Island,-32,115.4167,0,2013-10-01,0-5m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,0,2013-10-01,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2013-10-01,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2013-10-01,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2013-10-01,10-20m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,20,2013-10-01,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2013-10-17,0-5m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,0,2013-10-17,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-10-17,5-10m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,10,2013-10-17,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2013-10-17,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2013-10-17,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2013-11-22,0-5m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,0,2013-11-22,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-11-22,5-10m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,10,2013-11-22,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2013-11-22,10-20m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,20,2013-11-22,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2013-12-18,0-5m,Ammonium_mgm3,0
Rottnest Island,-32,115.4167,0,2013-12-18,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2013-12-18,5-10m,Ammonium_mgm3,0.4202009999999999
