StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Kangaroo Island,-35.8322,136.4473,20,2018-08-21,10-20m,Nitrate_mgm3,2.8013399999999997
Kangaroo Island,-35.8322,136.4473,0,2018-12-04,0-5m,Ammonium_mgm3,10.925225999999999
Kangaroo Island,-35.8322,136.4473,0,2018-12-04,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2018-12-04,5-10m,Ammonium_mgm3,14.146766999999997
Kangaroo Island,-35.8322,136.4473,10,2018-12-04,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2018-12-04,10-20m,Ammonium_mgm3,12.465962999999997
Kangaroo Island,-35.8322,136.4473,20,2018-12-04,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2019-03-20,0-5m,Ammonium_mgm3,10.224890999999998
Kangaroo Island,-35.8322,136.4473,0,2019-03-20,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2019-03-20,5-10m,Ammonium_mgm3,9.664622999999997
Kangaroo Island,-35.8322,136.4473,10,2019-03-20,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2019-03-20,10-20m,Ammonium_mgm3,8.964287999999998
Kangaroo Island,-35.8322,136.4473,20,2019-03-20,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2019-05-14,0-5m,Ammonium_mgm3,1.6808039999999995
Kangaroo Island,-35.8322,136.4473,0,2019-05-14,0-5m,Nitrate_mgm3,2.8013399999999997
Kangaroo Island,-35.8322,136.4473,10,2019-05-14,5-10m,Ammonium_mgm3,0.8404019999999998
Kangaroo Island,-35.8322,136.4473,10,2019-05-14,5-10m,Nitrate_mgm3,2.8013399999999997
